,author,frequency,sentence
742,EAP,1.05115900387268,"upon awaking from slumber, i could never gain, at once, thorough possession of my senses, and always remained, for many minutes, in much bewilderment and perplexity; the mental faculties in general, but the memory in especial, being in a condition of absolute abeyance."
743,HPL,0.06646510050525661,raymond was not forgotten in england.
744,EAP,0.7961350742443105,"it was built although about this matter there is some dispute by seleucus nicanor, the first king of the country after alexander the great, in memory of his father antiochus, and became immediately the residence of the syrian monarchy."
745,EAP,0.2848681178087266,or was it rather a caprice of my own a wildly romantic offering on the shrine of the most passionate devotion?
746,EAP,0.227915171513619,"we suffered terribly, and on a certain night my friend sank into a deep breathing sleep from which i could not awaken him."
747,EAP,0.4222556313243359,"i saw only the man, the glowing machine, and the dim apartment."
748,EAP,0.2605507906900607,"at length a drawing came, with an address where communications might be sent, and no artist's name affixed."
749,EAP,0.6634085612499409,"one part was the hem of the frock, and it had been mended; the other piece was part of the skirt, not the hem."
750,EAP,0.7668939730075518,"so kuranes sought fruitlessly for the marvellous city of celephaïs and its galleys that sail to serannian in the sky, meanwhile seeing many wonders and once barely escaping from the high priest not to be described, which wears a yellow silken mask over its face and dwells all alone in a prehistoric stone monastery on the cold desert plateau of leng."
751,EAP,0.6435023843473092,"later i noticed some with candles; and at last, after traversing a horrible unlighted court where my guide had to lead with his gloved hand through total blackness to a narrow wooden gate in a high wall, we came upon a fragment of alley lit only by lanterns in front of every seventh house unbelievably colonial tin lanterns with conical tops and holes punched in the sides."
752,EAP,0.29957482370476307,"i felt somehow in deadly peril, and drew out the peculiar ray projector as a weapon of defence."
753,EAP,0.21080904113483734,"many hands roughly seized me upon the spot, and lights were immediately reprocured."
754,EAP,0.2629157530617432,in one sentence i have passed from the idea of unspeakable happiness to that of unspeakable grief but they were thus closely linked together.
755,EAP,0.5887334743408043,"now she was aware that my own age did not exceed two and twenty; and i, on the contrary, perhaps, was not aware that the years of my eugenie extended very considerably beyond that sum."
756,EAP,0.32451677658644174,"i laugh at the shallow endocrinologist, fellow dupe and fellow parvenu of the freudian."
757,EAP,0.3351957232520171,"then he was gay as a lark carolling from its skiey tower, soaring in thought as an eagle, innocent as the mild eyed dove."
758,EAP,0.37981984931441937,"the destitute condition, and highly wrought feelings of his friend prevented him from adverting to the possibility of exiling himself from her."
759,EAP,0.3747237646410126,"the man, says lord bacon, who hath wife and children, has given hostages to fortune."
760,EAP,0.3593536631070178,"but my soul took a wild interest in trifles, and i busied myself in endeavors to account for the error i had committed in my measurement."
761,EAP,0.2950775182110718,"'truth is strange,' you know, 'stranger than fiction' besides being more to the purpose."""
762,EAP,0.2523961936598331,"by the by, i mean to lecture you a little upon their account myself."
763,EAP,0.6937869121517715,"as soon, therefore, as a building project is fairly afoot by one of these parties, we merchants secure a nice corner of the lot in contemplation, or a prime little situation just adjoining, or tight in front."
764,MWS,0.2949793454083254,"i do believe i am for i have surely a new soul within me, and my blood riots through my veins: i am burnt up with fever."
765,EAP,0.8092952929064053,"as i did so there came to me the purest ecstasy i have ever known; for shining tranquilly through an ornate grating of iron, and down a short stone passageway of steps that ascended from the newly found doorway, was the radiant full moon, which i had never before seen save in dreams and in vague visions i dared not call memories."
766,EAP,0.4858985349295036,"in a very short period he had become my debtor to a large amount, when, having taken a long draught of port, he did precisely what i had been coolly anticipating he proposed to double our already extravagant stakes."
767,EAP,0.5880097700084863,"just what it was that i feared or loathed, i could by no means define; but something in the whole atmosphere seemed redolent of unhallowed age, of unpleasant crudeness, and of secrets which should be forgotten."
768,EAP,0.44181287935245694,"whist has long been noted for its influence upon what is termed the calculating power; and men of the highest order of intellect have been known to take an apparently unaccountable delight in it, while eschewing chess as frivolous."
769,EAP,0.780144654711186,"in the mean time we were borne far from the kiosk, and became bewildered and entangled among the narrow streets of tall, overhanging houses, into the recesses of which the sun had never been able to shine."
770,EAP,0.3168489568749758,"it came as i droned aloud the ninth verse of that primal lay, and i knew amidst my shudders what it meant."
771,EAP,0.34886856581617043,"i fell back with a shudder upon the couch from which i had been so startlingly aroused, and again gave myself up to passionate waking visions of ligeia."
772,MWS,0.2413992161847262,"my eldest brother had a son eighteen years old, and i had two stout boys of my own."
773,EAP,1.56125424853213,"having come mainly to observe, i took notice that to my right as i stepped in, was a window, such as those in front of the house; to the left, a door leading into the principal room; while, opposite me, an open door enabled me to see a small apartment, just the size of the vestibule, arranged as a study, and having a large bow window looking out to the north."
